Proverbs,25,21-22,"If you see your enemy hungry, go buy him lunch;
if he’s thirsty, bring him a drink.
Your generosity will surprise him with goodness,
and GOD will look after you."
Proverbs,25,23,"A north wind brings stormy weather,
and a gossipy tongue stormy looks."
Proverbs,25,25,"Like a cool drink of water when you’re worn out and weary
is a letter from a long-lost friend."
Proverbs,25,26,"A good person who gives in to a bad person
is a muddied spring, a polluted well."
Proverbs,25,27,"It’s not smart to stuff yourself with sweets,
nor is glory piled on glory good for you."
Proverbs,25,28,"A person without self-control
is like a house with its doors and windows knocked out."
Proverbs,26,1,"We no more give honors to fools
than pray for snow in summer or rain during harvest."
Proverbs,26,2,"You have as little to fear from an undeserved curse
as from the dart of a wren or the swoop of a swallow."
Proverbs,26,3,"A whip for the racehorse, a tiller for the sailboat—
and a stick for the back of fools!"
Proverbs,26,4,"Don’t respond to the stupidity of a fool;
you’ll only look foolish yourself."
Proverbs,26,5,"Answer a fool in simple terms
so he doesn’t get a swelled head."
Proverbs,26,6,"You’re only asking for trouble
when you send a message by a fool."
Proverbs,26,7,"A proverb quoted by fools
is limp as a wet noodle."
Proverbs,26,8,"Putting a fool in a place of honor
is like setting a mud brick on a marble column."
Proverbs,26,9,"To ask a moron to quote a proverb
is like putting a scalpel in the hands of a drunk."
Proverbs,26,10,"Hire a fool or a drunk
and you shoot yourself in the foot."
Proverbs,26,11,"As a dog eats its own vomit,
so fools recycle silliness."
Proverbs,26,12,"See that man who thinks he’s so smart?
You can expect far more from a fool than from him."
Proverbs,26,13,"Loafers say, “It’s dangerous out there!
Tigers are prowling the streets!”
and then pull the covers back over their heads."
Proverbs,26,14,"Just as a door turns on its hinges,
so a lazybones turns back over in bed."
Proverbs,26,15,"A shiftless sluggard puts his fork in the pie,
but is too lazy to lift it to his mouth."
Proverbs,26,16,"Dreamers fantasize their self-importance;
they think they are smarter
than a whole college faculty."
Proverbs,26,17,"You grab a mad dog by the ears
when you butt into a quarrel that’s none of your business."
Proverbs,26,18-19,"People who shrug off deliberate deceptions,
saying, “I didn’t mean it, I was only joking,”
Are worse than careless campers
who walk away from smoldering campfires."
Proverbs,26,20,"When you run out of wood, the fire goes out;
when the gossip ends, the quarrel dies down."
Proverbs,26,21,"A quarrelsome person in a dispute
is like kerosene thrown on a fire."
Proverbs,26,22,"Listening to gossip is like eating cheap candy;
do you want junk like that in your belly?"
Proverbs,26,23,"Smooth talk from an evil heart
is like glaze on cracked pottery."
Proverbs,26,24-26,"Your enemy shakes hands and greets you like an old friend,
all the while plotting against you.
When he speaks warmly to you, don’t believe him for a minute;
he’s just waiting for the chance to rip you off.
No matter how shrewdly he conceals his malice,
eventually his evil will be exposed in public."
Proverbs,26,27,"Malice backfires;
spite boomerangs."
Proverbs,26,28,"Liars hate their victims;
flatterers sabotage trust."
Proverbs,27,1,"Don’t brashly announce what you’re going to do tomorrow;
you don’t know the first thing about tomorrow."
Proverbs,27,2,"Don’t call attention to yourself;
let others do that for you."
Proverbs,27,3,"Carrying a log across your shoulders
while you’re hefting a boulder with your arms
Is nothing compared to the burden
of putting up with a fool."
Proverbs,27,4,"We’re blasted by anger and swamped by rage,
but who can survive jealousy?"
Proverbs,27,5,"A spoken reprimand is better
than approval that’s never expressed."
Proverbs,27,6,"The wounds from a lover are worth it;
kisses from an enemy do you in."
Proverbs,27,7,"When you’ve stuffed yourself, you refuse dessert;
when you’re starved, you could eat a horse."
Proverbs,27,8,"People who won’t settle down, wandering hither and yon,
are like restless birds, flitting to and fro."
Proverbs,27,9,"Just as lotions and fragrance give sensual delight,
a sweet friendship refreshes the soul."
Proverbs,27,10,"Don’t leave your friends or your parents’ friends
and run home to your family when things get rough;
Better a nearby friend
than a distant family."
Proverbs,27,11,"Become wise, dear child, and make me happy;
then nothing the world throws my way will upset me."
Proverbs,27,13,"Hold tight to collateral on any loan to a stranger;
be wary of accepting what a transient has pawned."
Proverbs,27,14,"If you wake your friend in the early morning
by shouting “Rise and shine!”
It will sound to him
more like a curse than a blessing."
Proverbs,27,15-16,"A nagging spouse is like
the drip, drip, drip of a leaky faucet;
You can’t turn it off,
and you can’t get away from it."
Proverbs,27,17,"You use steel to sharpen steel,
and one friend sharpens another."
Proverbs,27,18,"If you care for your orchard, you’ll enjoy its fruit;
if you honor your boss, you’ll be honored."
Proverbs,27,19,"Just as water mirrors your face,
so your face mirrors your heart."
Proverbs,27,20,"Hell has a voracious appetite,
and lust just never quits."
Proverbs,27,21,"The purity of silver and gold is tested
by putting them in the fire;
The purity of human hearts is tested
by giving them a little fame."
Proverbs,27,22,"Pound on a fool all you like—
you can’t pound out foolishness."
Proverbs,27,23-27,"Know your sheep by name;
carefully attend to your flocks;
(Don’t take them for granted;
possessions don’t last forever, you know.)
And then, when the crops are in
and the harvest is stored in the barns,
You can knit sweaters from lambs’ wool,
and sell your goats for a profit;
There will be plenty of milk and meat
to last your family through the winter."
Proverbs,28,1,"The wicked are edgy with guilt, ready to run off
even when no one’s after them;
Honest people are relaxed and confident,
bold as lions."
Proverbs,28,2,"When the country is in chaos,
everybody has a plan to fix it—
But it takes a leader of real understanding
to straighten things out."
Proverbs,28,3,"The wicked who oppress the poor
are like a hailstorm that beats down the harvest."
Proverbs,28,4,"If you desert God’s law, you’re free to embrace depravity;
if you love God’s law, you fight for it tooth and nail."
Proverbs,28,5,"Justice makes no sense to the evilminded;
those who seek GOD know it inside and out."
Proverbs,28,6,"It’s better to be poor and direct
than rich and crooked."
Proverbs,28,7,"Practice God’s law—get a reputation for wisdom;
hang out with a loose crowd—embarrass your family."
Proverbs,28,8,"Get as rich as you want
through cheating and extortion,
But eventually some friend of the poor
is going to give it all back to them."
Proverbs,28,9,"God has no use for the prayers
of the people who won’t listen to him."
Proverbs,28,10,"Lead good people down a wrong path
and you’ll come to a bad end;
do good and you’ll be rewarded for it."
Proverbs,28,11,"The rich think they know it all,
but the poor can see right through them."
Proverbs,28,12,"When good people are promoted, everything is great,
but when the bad are in charge, watch out!"
Proverbs,28,13,"You can’t whitewash your sins and get by with it;
you find mercy by admitting and leaving them."
Proverbs,28,14,"A tenderhearted person lives a blessed life;
a hardhearted person lives a hard life."
Proverbs,28,15,"Lions roar and bears charge—
and the wicked lord it over the poor."
Proverbs,28,16,"Among leaders who lack insight, abuse abounds,
but for one who hates corruption, the future is bright."
Proverbs,28,17,"A murderer haunted by guilt
is doomed—there’s no helping him."
Proverbs,28,18,"Walk straight—live well and be saved;
a devious life is a doomed life."
Proverbs,28,19,"Work your garden—you’ll end up with plenty of food;
play and party—you’ll end up with an empty plate."
Proverbs,28,20,"Committed and persistent work pays off;
get-rich-quick schemes are ripoffs."
Proverbs,28,21,"Playing favorites is always a bad thing;
you can do great harm in seemingly harmless ways."
Proverbs,28,22,"A miser in a hurry to get rich
doesn’t know that he’ll end up broke."
Proverbs,28,23,"In the end, serious reprimand is appreciated
far more than bootlicking flattery."
Proverbs,28,24,"Anyone who robs father and mother
and says, “So, what’s wrong with that?”
is worse than a pirate."
Proverbs,28,25,"A grasping person stirs up trouble,
but trust in GOD brings a sense of well-being."
Proverbs,28,26,"If you think you know it all, you’re a fool for sure;
real survivors learn wisdom from others."
Proverbs,28,27,"Be generous to the poor—you’ll never go hungry;
shut your eyes to their needs, and run a gauntlet of curses."
Proverbs,28,28,"When corruption takes over, good people go underground,
but when the crooks are thrown out, it’s safe to come out."
Proverbs,29,1,"For people who hate discipline
and only get more stubborn,
There’ll come a day when life tumbles in and they break,
but by then it’ll be too late to help them."
Proverbs,29,2,"When good people run things, everyone is glad,
but when the ruler is bad, everyone groans."
Proverbs,29,3,"If you love wisdom, you’ll delight your parents,
but you’ll destroy their trust if you run with prostitutes."
Proverbs,29,4,"A leader of good judgment gives stability;
an exploiting leader leaves a trail of waste."
Proverbs,29,5,"A flattering neighbor is up to no good;
he’s probably planning to take advantage of you."
Proverbs,29,6,"Evil people fall into their own traps;
good people run the other way, glad to escape."
Proverbs,29,7,"The good-hearted understand what it’s like to be poor;
the hardhearted haven’t the faintest idea."
Proverbs,29,8,"A gang of cynics can upset a whole city;
a group of sages can calm everyone down."
Proverbs,29,9,"A sage trying to work things out with a fool
gets only scorn and sarcasm for his trouble."
Proverbs,29,10,"Murderers hate honest people;
moral folks encourage them."
Proverbs,29,11,"A fool lets it all hang out;
a sage quietly mulls it over."
Proverbs,29,12,"When a leader listens to malicious gossip,
all the workers get infected with evil."
Proverbs,29,13,"The poor and their abusers have at least something in common:
they can both see—their sight, GOD’s gift!"
Proverbs,29,14,"Leadership gains authority and respect
when the voiceless poor are treated fairly."
Proverbs,29,15,"Wise discipline imparts wisdom;
spoiled adolescents embarrass their parents."
Proverbs,29,16,"When degenerates take charge, crime runs wild,
but the righteous will eventually observe their collapse."
Proverbs,29,17,"Discipline your children; you’ll be glad you did—
they’ll turn out delightful to live with."
Proverbs,29,18,"If people can’t see what God is doing,
they stumble all over themselves;
But when they attend to what he reveals,
they are most blessed."
Proverbs,29,19,"It takes more than talk to keep workers in line;
mere words go in one ear and out the other."
Proverbs,29,20,"Observe the people who always talk before they think—
even simpletons are better off than they are."
Proverbs,29,21,"If you let people treat you like a doormat,
you’ll be quite forgotten in the end."
Proverbs,29,22,"Angry people stir up a lot of discord;
the intemperate stir up trouble."
Proverbs,29,23,"Pride lands you flat on your face;
humility prepares you for honors."
Proverbs,29,24,"Befriend an outlaw
and become an enemy to yourself.
When the victims cry out,
you’ll be included in their curses
if you’re a coward to their cause in court."
Proverbs,29,25,"The fear of human opinion disables;
trusting in GOD protects you from that."
Proverbs,29,26,"Everyone tries to get help from the leader,
but only GOD will give us justice."
Proverbs,29,27,"Good people can’t stand the sight of deliberate evil;
the wicked can’t stand the sight of well-chosen goodness."
Proverbs,30,1-2,"The skeptic swore, “There is no God!
No God!—I can do anything I want!
I’m more animal than human;
so-called human intelligence escapes me."
Proverbs,30,3-4,"“I flunked ‘wisdom.’
I see no evidence of a holy God.
Has anyone ever seen Anyone
climb into Heaven and take charge?
grab the winds and control them?
gather the rains in his bucket?
stake out the ends of the earth?
Just tell me his name, tell me the names of his sons.
Come on now—tell me!”"
Proverbs,30,5-6,"The believer replied, “Every promise of God proves true;
he protects everyone who runs to him for help.
So don’t second-guess him;
he might take you to task and show up your lies.”"
Proverbs,30,7-9,"And then he prayed, “God, I’m asking for two things
before I die; don’t refuse me—
Banish lies from my lips
and liars from my presence.
Give me enough food to live on,
neither too much nor too little.
If I’m too full, I might get independent,
saying, ‘God? Who needs him?’
If I’m poor, I might steal
and dishonor the name of my God.”
* * *"
Proverbs,30,10,"Don’t blow the whistle on your fellow workers
behind their backs;
They’ll accuse you of being underhanded,
and then you’ll be the guilty one!"
Proverbs,30,11,"Don’t curse your father
or fail to bless your mother."
Proverbs,30,12,"Don’t imagine yourself to be quite presentable
when you haven’t had a bath in weeks."
Proverbs,30,13,"Don’t be stuck-up
and think you’re better than everyone else."
Proverbs,30,14,"Don’t be greedy,
merciless and cruel as wolves,
Tearing into the poor and feasting on them,
shredding the needy to pieces only to discard them."
Proverbs,30,15-16,"A freeloader has twin daughters
named “Gimme” and “Gimme more.”
Three things are never satisfied,
no, there are four that never say, “That’s enough, thank you!”—
hell,
a barren womb,
a parched land,
a forest fire.
* * *"
Proverbs,30,17,"An eye that disdains a father
and despises a mother—
that eye will be plucked out by wild vultures
and consumed by young eagles."
Proverbs,30,18-19,"Three things amaze me,
no, four things I’ll never understand—
how an eagle flies so high in the sky,
how a snake glides over a rock,
how a ship navigates the ocean,
why adolescents act the way they do.
* * *"
Proverbs,30,20,"Here’s how a prostitute operates:
she has sex with her client,
Takes a bath,
then asks, “Who’s next?”"
Proverbs,30,21-23,"Three things are too much for even the earth to bear,
yes, four things shake its foundations—
when the janitor becomes the boss,
when a fool gets rich,
when a prostitute is voted “woman of the year,”
when a “girlfriend” replaces a faithful wife."
Proverbs,30,24-28,"There are four small creatures,
wisest of the wise they are—
ants—frail as they are,
get plenty of food in for the winter;
marmots—vulnerable as they are,
manage to arrange for rock-solid homes;
locusts—leaderless insects,
yet they strip the field like an army regiment;
lizards—easy enough to catch,
but they sneak past vigilant palace guards."
Proverbs,30,29-31,"There are three solemn dignitaries,
four that are impressive in their bearing—
a lion, king of the beasts, deferring to none;
a rooster, proud and strutting;
a billy goat;
a head of state in stately procession.
* * *"
Proverbs,30,32-33,"If you’re dumb enough to call attention to yourself
by offending people and making rude gestures,
Don’t be surprised if someone bloodies your nose.
Churned milk turns into butter;
riled emotions turn into fist fights."
Proverbs,31,1,"The words of King Lemuel,
the strong advice his mother gave him"
Proverbs,31,2-3,"“Oh, son of mine, what can you be thinking of!
Child whom I bore! The son I dedicated to God!
Don’t dilute your strength on fortune-hunting women,
promiscuous women who shipwreck leaders."
Proverbs,31,4-7,"“Leaders can’t afford to make fools of themselves,
gulping wine and swilling beer,
Lest, hung over, they don’t know right from wrong,
and the people who depend on them are hurt.
Use wine and beer only as sedatives,
to kill the pain and dull the ache
Of the terminally ill,
for whom life is a living death."
Proverbs,31,8-9,"“Speak up for the people who have no voice,
for the rights of all the misfits.
Speak out for justice!
Stand up for the poor and destitute!”"
Proverbs,31,10-31,"A good woman is hard to find,
and worth far more than diamonds.
Her husband trusts her without reserve,
and never has reason to regret it.
Never spiteful, she treats him generously
all her life long.
She shops around for the best yarns and cottons,
and enjoys knitting and sewing.
She’s like a trading ship that sails to faraway places
and brings back exotic surprises.
She’s up before dawn, preparing breakfast
for her family and organizing her day.
She looks over a field and buys it,
then, with money she’s put aside, plants a garden.
First thing in the morning, she dresses for work,
rolls up her sleeves, eager to get started.
She senses the worth of her work,
is in no hurry to call it quits for the day.
She’s skilled in the crafts of home and hearth,
diligent in homemaking.
She’s quick to assist anyone in need,
reaches out to help the poor.
She doesn’t worry about her family when it snows;
their winter clothes are all mended and ready to wear.
She makes her own clothing,
and dresses in colorful linens and silks.
Her husband is greatly respected
when he deliberates with the city fathers.
She designs gowns and sells them,
brings the sweaters she knits to the dress shops.
Her clothes are well-made and elegant,
and she always faces tomorrow with a smile.
When she speaks she has something worthwhile to say,
and she always says it kindly.
She keeps an eye on everyone in her household,
and keeps them all busy and productive.
Her children respect and bless her;
her husband joins in with words of praise:
“Many women have done wonderful things,
but you’ve outclassed them all!”
Charm can mislead and beauty soon fades.
The woman to be admired and praised
is the woman who lives in the Fear-of-GOD.
Give her everything she deserves!
Adorn her life with praises!"
